contract_id,pe_name,contract_name,contract_amount,procurement_category,procurement_method,status
KRM/NCB/WORKS/04/2082/83,Kanepokhari Rural Municipality,"Asphalt road construction work of roads at Kanepokhari ward no 3 to 7 (Construction of Asphalt Road at Bhansabari-Sundarbasti-Bayarban Nursery, Deurali chowk north upto jalakanya chowk, Milan Chowk No",19662791.94,Works,NCB,In-Progress
MKRM/NCB/WORKS/03/2082-083,"Mugum Karmarong Rural Municipality,Pulu Mugu","Baral to Yaklang khaksa foot trail Construction work, Mugum Karmarong Rural Municipality ward-1&4, Mugu",2916730.9,Works,NCB,In-Progress
KRM/NCB/WORKS/05/2082/83,Kanepokhari Rural Municipality,"Construction of Roads at ward no 1 - 7 (PART 1), (Construction of Asphalt Road Putali chowk-Jhulunge Pull Gadda Tole road ward no 1, Dhabi tol- Mahinawari road, ward no 2, Milan Chowk Mangalbare road",52027504.68,Works,NCB,In-Progress
PLRIP/SUPA/W/UG/01/2081-082,"Provincial Project Management Unit, Dhangadi","Construction and Upgrading of Sahajpur - Nigali Road (Chainage 0+000-14+835), Chure Rural Municipality, Kailali",363099235.33,Works,NCB,In-Progress
04/082/83/BSMC/IDD/WORKS/NCB,Butwal Sub-Metropolitan City,Swasthya Kendra Bhawan Nirman Butwal 19,3550877.0,Works,NCB,In-Progress
MM/RCH/WORKS/NCB/08/082/083,Manthali Municipality,Upgrading of Majhgaun Road via Community Building,1925765.9,Works,NCB,Completed
KRM/NCB/WORKS/08/2082/83,Kanepokhari Rural Municipality,"Construction of ward no. 02 & 03 Healthpost Boundary wall & Gate, Kanepokhari Rural Municipaliti-02 & 03",3902980.86,Works,NCB,In-Progress
KRM/NCB/WORKS/09/2082/83,Kanepokhari Rural Municipality,"construction of COMPOUND WALL WORK AT SINGADEVI MA. VI., Kanepokhari ward no - 5, Morang",2987015.84,Works,NCB,In-Progress
KRM/NCB/WORKS/10/2082/83,Kanepokhari Rural Municipality,"Construction of 4 roomed school building at Bal Ma.Vi., Kanepokhari Rural Municipality ward no. 03., Morang",10974329.75,Works,NCB,In-Progress
KRM/NCB/WORKS/11/2082/83,Kanepokhari Rural Municipality,"Construction of Kochini Khola Multicell Culvert., Kanepokhari ward no. 01, Dipo, Hoklabari.,",4793356.75,Works,NCB,In-Progress
KRM/NCB/WORKS/12/2082/83,Kanepokhari Rural Municipality,"Road improvement with drain along Triveni chowk south sauni majhi house culvert, Kanepokhari 04, Morang",3182388.7,Works,NCB,In-Progress
PLRIP/SUPA/W/UG/02/2081-082,"Provincial Project Management Unit, Dhangadi","""Construction and Upgrading of Chandev Bazar-Laljhadi Road (Chainage 0+000- 13+600), Laljhadi Rural Municipality, Kanchanpur""",294643723.3,Works,NCB,In-Progress
MM/RCH/WORKS/NCB/19/081/082,Manthali Municipality,Construction of 9 no. ward office building project,12496570.42,Works,NCB,In-Progress
MM/RCH/WORKS/NCB/15/2081/082,Manthali Municipality,Bal Tamrakaushika basic school building (RCC-2 storey-4 room) construction Project,6035853.65,Works,NCB,Completed
MM/RCH/WORKS/NCB/01/082/083,Manthali Municipality,Sanwadanda-Pashupati-Sikral-Saunepani Road,10599561.78,Works,NCB,In-Progress
MM/RCH/WORKS/NCB/02/082/083,Manthali Municipality,Debitar Phulasi Road,10599393.75,Works,NCB,In-Progress
MM/RCH/WORKS/NCB/03/082/083,Manthali Municipality,"Construction of additional structure in Cold store (Compound wall, guard house, Toilet etc.)",2117833.98,Works,NCB,Completed
MKRM/NCB/GOODS/DWS/04/2082-083,"Mugum Karmarong Rural Municipality,Pulu Mugu","Procurement of Non-Local Construction Materials, Tools and PPE of water Supply Project and Sewerage Project Delivery to roadhead Mugum Karmarong RM-9, Chhai",4489578.99,Goods,NCB,In-Progress
MKRM/NCB/WORKS/SB/07/2082-83,"Mugum Karmarong Rural Municipality,Pulu Mugu","Construction of School Building of Shree Aananda Aadharbhut School, Mugum Karmaorng Rural Municipality word -9 Chemath, Mugu",4805631.43,Works,NCB,In-Progress
MKRM/NCB/GOODS/MEDICINE/O5/2082-83,"Mugum Karmarong Rural Municipality,Pulu Mugu",Procurement and delivery of Medicine and pharmaceutical Products,1092998.51,Goods,NCB,In-Progress
MKRM/NCB/WORKS/SB/08/2082-83,"Mugum Karmarong Rural Municipality,Pulu Mugu","School Building Construction Work for Shree Nepal National Secondary Residential school, Mugum Karmarong RM-3, takha, Mugu",4993745.92,Works,NCB,In-Progress
MM/RCH/WORKS/NCB/04/082/083,Manthali Municipality,Manthali Dalitbasti-Thado Gairo Mathillo Tekanpur Road,1692799.42,Works,NCB,Completed
MM/RCH/WORKS/NCB/05/082/083,Manthali Municipality,kathjorkhola Brihat kulo Nirman yojana,2357451.57,Works,NCB,Completed
IRM/NCB/W-02/PROTECTION/2082/083,"Indrasarowar Rural Municipality, Makawanpur",Sukaura Khola (Khanikhet Area) Protection,3807313.23,Works,NCB,In-Progress
IRM/NCB/W-01/ROADS/2082/083,"Indrasarowar Rural Municipality, Makawanpur",Construction and Improvement of Dewaltar Mauwatar Road Project,4690287.61,Works,NCB,In-Progress
IRM/NCB/W-03/PROTECTION/2082/083,"Indrasarowar Rural Municipality, Makawanpur",Jyamire Batsaladevi Sanutar Daudare Simlephant Kunyutar Protection Work,5058044.8,Works,NCB,Completed
IRM/NCB/W-06/Re-01/ROADS/2082/083,"Indrasarowar Rural Municipality, Makawanpur",Construction and Improvement of Salledanda Road Project Indrasarowar 3,2334630.85,Works,NCB,In-Progress
IRM/NCB/W-05/PROTECTION/2082/083,"Indrasarowar Rural Municipality, Makawanpur",Construction of Mahalaxmi Khola Protection Work Indrasarowar 4,1953714.4,Works,NCB,In-Progress
IRM/NCB/W-08/BUILDING/2082/83,"Indrasarowar Rural Municipality, Makawanpur",Construction of Kalika Ma.Vi. Hostel Building (Ground Floor),5262364.12,Works,NCB,In-Progress
IRM/NCB/W-04/ROADS/2082/083,"Indrasarowar Rural Municipality, Makawanpur",Construction and Improvement of Chaukitol Mahachuni Road Project upto Thaha 9,11325312.68,Works,NCB,In-Progress
IRM/NCB/W-10/FOOTTRAIL/2082/083,"Indrasarowar Rural Municipality, Makawanpur",Construction of Foottrail From Bosidol to Jaleshwor Temple Up to Bhaleshwor,1124423.89,Works,NCB,In-Progress
IRM/NCB/W-11/ROADS/2082/083,"Indrasarowar Rural Municipality, Makawanpur",Construction and improvement of gaupalika bypass road,2923731.29,Works,NCB,In-Progress
GGM/WOKRKS/NCB/02/2082/083,"Gauriganga Municipality, Chaumala Kailali",Bar Pipal Chowk Dekhi Bharat Bista Ko Ghar Samma Sadak Kalopatre,6979602.0,Works,NCB,In-Progress
GGM/WOKRKS/NCB/03/2082/083,"Gauriganga Municipality, Chaumala Kailali",Supariaam Pipal Chowk Dekhi Jayanpur Hudai Masurkhet Aavi Jodne Sadak Kalopatre,9372075.89,Works,NCB,In-Progress
GGM/WOKRKS/NCB/06/2082/083,"Gauriganga Municipality, Chaumala Kailali","Chamaripur Pipal Chautara Dekhi Masuriya Swasthya Kendra Jane sadak kalopatre, Gauriganga 8, kailali",6889351.25,Works,NCB,In-Progress
GGM/WORKS/NCB/07/2082/083,"Gauriganga Municipality, Chaumala Kailali",Wada no tin kaa Chaar Bibhinna Sthaan maa sadak kalopatre,4524696.0,Works,NCB,In-Progress
GGM/WOKRKS/NCB/08/2082/083,"Gauriganga Municipality, Chaumala Kailali",Mahadev Maavi Dakshin Adhuro Sadak Kalopatre ward 9,2212148.0,Works,NCB,Completed
GGM/WORKS/NCB/09/2082/083,"Gauriganga Municipality, Chaumala Kailali","Rajipur Khurkhuriya hudai Masurkhet School dekhi Kailari Ga Pa Jodne Sadak Kalopatre, Gauriganga-04, Kailali",5569333.0,Works,NCB,In-Progress
GGM/WORKS/NCB/10/2082/083,"Gauriganga Municipality, Chaumala Kailali","Gabion Protection Works at Five Different Places of Ward no 7 Gauriganga Municipality, Kailali",3052194.95,Works,NCB,Completed
GGM/WORKS/NCB/11/2082/083,"Gauriganga Municipality, Chaumala Kailali","Purano bazar Paschim tatbandhan nirman ra rajmarga pul dekhi tallo bazar tatbandhan nirman at ward no 2, Gauriganga Municipality, Kailali",1928984.0,Works,NCB,Completed
GGM/WOKRKS/NCB/12/2082/083,"Gauriganga Municipality, Chaumala Kailali","Road Gravelling and Maintenance works at Seven Different Places of Ward no 11 Gauriganga Municipality, Kailali",1545038.25,Works,NCB,Completed
GGM/WOKRKS/NCB/13/2082/083,"Gauriganga Municipality, Chaumala Kailali","Shree Janajriti Maavi ko Pakki Parkhal Gherbaar Nirman, Gauriganga 3 Kailali",2935425.0,Works,NCB,In-Progress
GGM/WOKRKS/NCB/16/2082/083,"Gauriganga Municipality, Chaumala Kailali","Road Gravelling and Maintenance works at four different places of ward 10 Gauriganga Municipality (Betal tole, Jawalpur, sundarpur and Bhagatpur)",1775834.0,Works,NCB,Completed
GGM/WOKRKS/SQ/01/2082/083,"Gauriganga Municipality, Chaumala Kailali","Wada Karyalaya Bhawan maa thap tala Nirman Gauriganga-01, Kailali",1220555.24,Works,Sealed Quotation,Completed
GGM/WORKS/SQ/02/2082/83,"Gauriganga Municipality, Chaumala Kailali",Bato Gravelling,756047.0,Works,Sealed Quotation,Completed
GGM/WORKS/SQ/03/2082/083,"Gauriganga Municipality, Chaumala Kailali","Betal Aa.Bi. ko Adhuro Bhawan Nirman Gauriganga-02, Kailali",1129996.0,Works,Sealed Quotation,Completed
GGM/WORKS/SQ/05/2082/083,"Gauriganga Municipality, Chaumala Kailali","Mahadev Mavi Adhuro Bhawan Nirman Gauriganga-09,",1782851.0,Works,Sealed Quotation,In-Progress
MKRM/WORKS/FOOTTRIAL/NCB/06/082/083,"Mugum Karmarong Rural Municipality,Pulu Mugu",Construction of Tiyarbagar Paralok Hudai Chhyanath Dham Samma Pryatakiya Padmarga Nirman,20570393.71,Works,NCB,In-Progress
GGM/WORKS/SQ/06/2082/083,"Gauriganga Municipality, Chaumala Kailali","kohalpur tatbandhan nirman, wada kaa bibhinna sthaan maa tatbandhan tatha wall nirman, andaiya sthit janajagriti aaviko pachadi tatbandhan nirman",1362317.0,Works,Sealed Quotation,Completed
GGM/WORKS/SQ/08/2082/083,"Gauriganga Municipality, Chaumala Kailali",Siddha baba Aavi dekhi Laligurans Samudayak Ban Jane Bato Gravel tatha Staronnati ra Khurkhuriya Santi Tole maa Gravel,790062.0,Works,Sealed Quotation,Completed
GGM/WORKS/SQ/12/2082/083,"Gauriganga Municipality, Chaumala Kailali",Nagar karypalikako karyalaya Pachhadi Tatbandhan Nirman Tatha Bharan,1559014.0,Works,Sealed Quotation,Completed
05/NCB/AM/BW/2082-083,"Aathabis Municipality, Rakamkarnali Dailekh",Construction of boundary wall and field of Ward No. 6 Ward Office,5619410.48,Works,NCB,In-Progress
GGM/WORKS/NCB/04/2082/083,"Gauriganga Municipality, Chaumala Kailali",Kailali Jilla Gauriganga Nagarpalika Janata aavi hudai khurkhuria supari sadak starronati karya ra Chepkatla Sivir Sadak Kalopatre,3609442.82,Works,NCB,In-Progress
1-MM/KPIL/RD/Works/082/083,Maharajganj Municipality,"Chamershat, Palta, Nanmohara, Udhayepur Siswa Takiwa Sadak Stharunnati",47001391.99,Works,NCB,In-Progress
GGM/WORKS/NCB/03/2081/082,"Gauriganga Municipality, Chaumala Kailali",Salghari Sivir Dekhi purwi jirayat hudai baluwataar samma sadak kaloapatre,3808307.0,Works,NCB,In-Progress
EDD/SKT/W/NCB/26/082-083,"Education development Directorate, Surkhet",Construction of Incomplete R.C.C. Building of Nagarik Karnali Athiti Sewa Griha Birendranagar Municipality Ward -6 Ram Mandir Surkhet,15278693.77,Works,NCB,In-Progress
DDM/NCB/W/03/2082-83,Dharmadevi Municipality,Prashasanik Bhawan Agadi Gabion Nirman,3410629.17,Works,NCB,In-Progress
GGM/WORKS/NCB/05/2082/083,"Gauriganga Municipality, Chaumala Kailali",Bijaya Nagar Tole Raju Rokaya ko Ghar Dekhi Karan Khadka ko ghar ra Bina Tole Manbahadur Bohara ko Ghar Dekhi Bina School Hudai Jaane Sadak Kalopatre,3351160.0,Works,NCB,In-Progress
GGM/WORKS/NCB/ 14/2082/083,"Gauriganga Municipality, Chaumala Kailali","Chaumala Bazar Chowk Dekhi Purano Bazar ward no.2 Jodne Sadak starronati tatha naali nirman Gauriganga-01, kailali",3319713.0,Works,NCB,In-Progress
GGM/WOKRKS/NCB/17/2082/083,"Gauriganga Municipality, Chaumala Kailali",Construction of four (4) Room building at Amar Secondary School,4812852.0,Works,NCB,In-Progress
CRM/ARG/NCB/W/03/082/83,Chhatradev Rural Municipality,"Chhatragunj-Madelchaur-Dhikura Motorable Road Upgrading works, Chhatradev-05 & 07",10018188.29,Works,NCB,In-Progress
2-MM/KPIL/RD/Works/082/083,Maharajganj Municipality,Hulaki Surhaniya Jeetpur Hulaki Sadak Stharunnati,27372422.46,Works,NCB,In-Progress
GGM/WORKS/NCB/18/2082/083,"Gauriganga Municipality, Chaumala Kailali","Construction of four (4) Room building at Kalika Basic level School, Gauriganga-11, Sivpur Kailali",4984334.0,Works,NCB,In-Progress
CRM/ARG/NCB/W/04/082/83,Chhatradev Rural Municipality,Pati Jhirbas Pang Khola Khorati Khola Resunga Municpality Motorable Road Upgrading Works.,2450022.0,Works,NCB,Completed
CRM/ARG/NCB/W/05/082/83,Chhatradev Rural Municipality,"Sheri khola Mathura Gajyang Khola River Training and Embankmen Construction Works, Chhatradev-3, 4, 5 & 6",6801803.3,Works,NCB,In-Progress
CRM/ARG/NCB/W/06/082/83,Chhatradev Rural Municipality,"Arghatosh Bazzar Development Works-Infrastructure Development, Chhatradev-07 & 08",1852073.4,Works,NCB,Completed
04/NCB/AM/IR/2082-083,"Aathabis Municipality, Rakamkarnali Dailekh","Sirubadi Bujed Kalapokhar Sichai Kulo, 03",4760714.8,Works,NCB,In-Progress
9-MM/KPIL/RD/Works/082/083,Maharajganj Municipality,Alga Hardauna Sadak Stharunnati Yojana,5912940.11,Works,NCB,In-Progress
FRM/Sindhuli/Works/NCB/02/082-83,"Fikkal Rural Municipality,","Upgrading of Panchakanya Solpa Bhanjyang Bajhagaun Phikal Paryatan Marga, Phikkal-5",10319369.22,Works,NCB,In-Progress
02/NCB/AM/RD/2082-083,"Aathabis Municipality, Rakamkarnali Dailekh","Mod Madasain Hudai Chhepadi Sadak Stronnati, 07-09",4652574.87,Works,NCB,In-Progress
8-MM/KPIL/RD/Works/082/083,Maharajganj Municipality,Ward Karyalayeko Phul Dhekhi Udhayepur Khadaicha PCC Samma Sadak Stharunnati,4801422.57,Works,NCB,In-Progress
7-MM/KPIL/RD/Works/082/083,Maharajganj Municipality,Bhadra Ma. Vi. Padariya Dhekhi Gaun Hudai Kalimai Mandir Agadi PCC Samma Sadak Stharuunati Yojana,3216313.98,Works,NCB,In-Progress
04/NCB/AM/HP/2082-083,"Aathabis Municipality, Rakamkarnali Dailekh",Swasthya Chauki Bhawan Nirman Aathabis-02,2970268.47,Works,NCB,In-Progress
39/SQ/WORKS/BRM/2082-83,Bijaynagar Rural Municipality,Jagdishpur Pathardeiya Sadak Staronnati,1525385.0,Works,Sealed Quotation,In-Progress
22/SQ/WORKS/BRM/2082-83,Bijaynagar Rural Municipality,"Madhunagar Sasdak Istarunnati, Geduwajoot Kamalkishor ko Ghar Dekhi RamdasArakh Ko Ghar Saama Sadak Istarunnati Ra Lalpur gaun Bhitra Sadak IstarunnatiWard No 7(Ram naresh lohar ko Ghar Dekhi Lal ji K",1500000.0,Works,Sealed Quotation,In-Progress
GGM/WORKS/NCB/19/2082/083,"Gauriganga Municipality, Chaumala Kailali","Shrisha oil Store ko Dakshin Jane Sadak Kalopatre, Gauriganga04, Kailali",2071786.0,Works,NCB,In-Progress
GGM/WORKS/NCB/20/2082/083,"Gauriganga Municipality, Chaumala Kailali",Nagarpalika ko Bibhinna Sthan(11 woda) maa Sadak Marmat Tatha Starronnati Karya,4334022.16,Works,NCB,In-Progress
GGM/WORKS/SQ/04/2082/83,"Gauriganga Municipality, Chaumala Kailali","Krishi Mul Sadak Kalopatre Nirman, ward no 11",1167679.62,Works,Sealed Quotation,In-Progress
GGM/WORKS/SQ/07/2082/083,"Gauriganga Municipality, Chaumala Kailali",Krishna Poudel ko khet najik Chanaura kulo maa Culvert nirman ra Dogana Chaudhary ko ghar najik Chanaura Kulo maa Culvert Nirman,1201092.5,Works,Sealed Quotation,In-Progress
GGM/WORKS/SQ/09/2082/083,"Gauriganga Municipality, Chaumala Kailali",Gidhaniya ma Mohan Chaudhary ko Ghar Dekhi Mathi Rajmarga Jodne Sadak Kalopatre ward no 8,868924.62,Works,Sealed Quotation,In-Progress
GGM/WORKS/SQ/10/2082/083,"Gauriganga Municipality, Chaumala Kailali",Aambari sadakko adhuro naali nirman ra suseli boarding agaadi bato marmat,960083.01,Works,Sealed Quotation,In-Progress
03/SQ/AM/G/2082-083,"Aathabis Municipality, Rakamkarnali Dailekh",Aadharbhbut Tatha Aakasmik Swasthya Sewa Ko Lagi Aausadi Kharid,866731.02,Goods,Sealed Quotation,Completed
01/SQ/AM/G/2082-083,"Aathabis Municipality, Rakamkarnali Dailekh",Aadharbhut Tatha Aakasmik Swasthyta Sewa Ko Lagi Aausadi Kharid,1301958.99,Goods,Sealed Quotation,Completed
02/SQ/AM/G/2082-083,"Aathabis Municipality, Rakamkarnali Dailekh",Supply and Delivery of Stationary Item for Aathabis Municipality ( Furniture and Office Supplies),833693.66,Goods,Sealed Quotation,Completed
GGM/WORKS/SQ/11/2082/083,"Gauriganga Municipality, Chaumala Kailali",Mohanyal Bidhya Mavi ko Pachadi Pakki Naali Nirman ra Mohanyal Mavi ko purwa patti pahal Chand ko ghar jane batomaa Check dam Nirman Karya,1077047.64,Works,Sealed Quotation,In-Progress
OIRM/GUL/NCB/GOODS/082/83-01,"Office of Ishma Rural Municipality, Gulmi",Ek Ghar Ek Dhara Isma Gaupalika,1839001.55,Goods,NCB,Completed
NCB/ORM.WORKS/06/2082-83,Omsatiya Rural Municipality,"Construction of Health Post,Omsatiya-03",2089936.69,Works,NCB,Completed
NCB/ORM.WORKS/07/2082-83,Omsatiya Rural Municipality,"Construction of Toilet and school building at omsatiya primary school and community building at piprahiya ,Omsatiya 05",2236089.85,Works,NCB,Completed
03/NCB/AM/RT/2082-083,"Aathabis Municipality, Rakamkarnali Dailekh",Sidure Aam Dekhi Dipendra Pra. Vi. Samma Tatbandan Nirman Aathabis- 04,4757715.0,Works,NCB,Completed
OIRM/GUL/NCB/WORKS/082/83-02,"Office of Ishma Rural Municipality, Gulmi",Gaupalika Dekhi Maidan Sadak Khanda Staronnati (2.3 Km),19907006.94,Works,NCB,Completed
NCB/ORM.WORKS/08/2082-83,Omsatiya Rural Municipality,Construction of main adminstrative office building of omsatiya rural municipality,62127930.3,Works,NCB,In-Progress
OIRM/GUL/NCB/WORKS/082/83-03,"Office of Ishma Rural Municipality, Gulmi","Darindhunga Sirara Arje Pauwa Mo. Ba. Staronnati, Isma Gaupalika 5, Gulmi",2404388.8,Works,NCB,Completed
NCB/ORM.WORKS/09/2082-83,Omsatiya Rural Municipality,"construction of khop kendra , kriputri bhawan, pratikshyalaya swochcha khanepaani kaa lagi dhara jadan and Fantak nirman for gonaiya irrigation project omsatiya 4",2213466.6,Works,NCB,In-Progress
6-MM/KPIL/RD/Works/082/083,Maharajganj Municipality,Santinagar Dhekhi Sivbhari Culvert Samma Sadak Stharunnati Yojana,17134568.75,Works,NCB,In-Progress
01/SQ/AM/W/2082-083,"Aathabis Municipality, Rakamkarnali Dailekh",Nagarpalika Ko Karyalaya Ma Sauchalaya Ra Khanepani Nirman.,1784856.79,Works,Sealed Quotation,Completed
OIRM/GUL/SQ/GOODS/082/83-04,"Office of Ishma Rural Municipality, Gulmi",Procurement and Supply of Medical Items For Isma Rural Municipality,706233.29,Goods,Sealed Quotation,Completed
GGM/WORK/SQ/14/2082/083,"Gauriganga Municipality, Chaumala Kailali",Judhiya Taal Sanrakshan Tatha Paryatan Prawardan ward no 4,1490492.0,Works,NCB,In-Progress
NCB/ORM.WORKS/10/2082-83,Omsatiya Rural Municipality,Construction of Road from prasauni village to dasarath janata ma.vi. omsatiya 04 rupandehi.,2780079.11,Works,NCB,In-Progress
GGM/WORKS/SQ/15/2082/083,"Gauriganga Municipality, Chaumala Kailali",jamunaghari tole dekhi srinagar jane baato maa culvert nirman,1113118.41,Works,Sealed Quotation,In-Progress
SRM/NCB/W/01/2082/083,Sailung Rural Municipality,Bhaise Paiti Adherikhola Sadak,1273737.44,Works,NCB,Completed
GGM/WORKS/SQ/16/2082/083,"Gauriganga Municipality, Chaumala Kailali",Mahendra Rajmarga Dekhi Jamunaghari Tole Sadak Staronnati ward no 4,584605.0,Works,Sealed Quotation,In-Progress
SQ/ORM/WORKS/01/2082-83,Omsatiya Rural Municipality,Construction of Pathkhauli Health Post Omsatiya-05,1260326.03,Works,Sealed Quotation,In-Progress
5-MM/KPIL/MED/GOODS/082/083,Maharajganj Municipality,Adharbhut Tatha Akasmik Swasthe Sewa ko laagi Aushadhi Kharid,2896319.88,Goods,NCB,Completed
SRM/NCB/W/03/03/2082/083,Sailung Rural Municipality,Padekhani Paiti Bhalushwara Sadak,887906.3,Works,NCB,Completed
SQ/ORM/WORKS/02/2082-83,Omsatiya Rural Municipality,Construction of community hall omsatiya 5,1176475.73,Works,NCB,Completed
10-MM/KPIL/RD/Works/082/083,Maharajganj Municipality,Chohatta Gaunko Daschin Dhekhi Dudura Sammako Sadak Stharunnati,1938821.84,Works,NCB,Completed
SQ/ORM.WORKS/03/2082-83,Omsatiya Rural Municipality,"Construction Birthing ceneter Building at Basantapur PHC, Omsatiya 4",1245039.22,Works,Sealed Quotation,Completed
